date,AED,ALL,ARS,AUD,BDT,BGN,BHD,BOB,BRL,CAD,CHF,CLP,CNY,COP,CZK,EGP,ETB,EUR,GBP,HKD,HUF,IDR,INR,ISK,JMD,JPY,KES,KHR,KRW,KWD,KZT,LAK,LKR,MAD,MMK,MNT,MXN,MYR,NGN,NOK,NZD,OMR,PEN,PHP,PLN,PYG,QAR,RON,RUB,SAR,SGD,THB,TRY,TTD,TWD,TZS,UAH,UGX,VND,ZAR
5/25/2021,3.672993667,100.3432773,94.21256567,1.290318365,84.673457,1.596283333,0.37698,6.874518,5.331767667,1.206591667,0.895625667,733.9664803,6.410652,3737.224741,20.74913433,15.65417767,42.84074167,0.816448832,0.707132521,7.762583333,284.7160933,14347.98333,72.800102,121.3503157,148.5966883,108.7991567,107.6533787,4072.545568,1121.299228,0.300637333,427.2834267,9435.185234,198.7736513,8.793152333,1644.152206,2842.289881,19.906654,4.141668333,411.6981583,8.30826,1.384274506,0.384969333,3.821933667,48.104243,3.660062667,6717.179618,3.641178667,4.019366667,73.48696767,3.74929,1.325644333,31.34662033,8.454815,6.788365333,27.84829933,2316.607827,27.463588,3548.912235,23060.29693,13.86475
6/1/2021,3.673066667,100.6437497,94.63879933,1.289680488,84.67025333,1.600051333,0.376754,6.873899333,5.151132333,1.207243,0.897106667,728.3361327,6.381881333,3680.023116,20.798833,15.66186667,43.17704367,0.818519352,0.706429719,7.75954,283.3438597,14270.76667,72.856835,120.3699327,148.3221247,109.4927417,107.670532,4071.177397,1107.177301,0.300681333,427.9080163,9433.180945,197.1828213,8.817143333,1644.811067,2838.956548,19.967154,4.125667667,411.5868477,8.317693667,1.379010765,0.384958667,3.860333333,47.727898,3.650904333,6762.562467,3.640663667,4.026166,73.51393167,3.750264667,1.322629,31.16775067,8.579532333,6.680090667,27.54160467,2317.534616,27.430717,3545.326296,23048.76918,13.756676
6/8/2021,3.673,100.9063453,94.89106567,1.292418582,84.65172033,1.608155667,0.37697,6.877698,5.035066333,1.211284,0.896916333,717.766131,6.400238667,3598.632564,20.891667,15.633382,43.49558533,0.821495227,0.706749228,7.759633333,286.460022,14282.6,72.967033,120.5466993,148.0920723,109.4693122,107.8682227,4077.063488,1116.782964,0.300751333,427.361237,9436.980362,197.6124727,8.81939,1644.216837,2842.183215,19.70540867,4.119659333,411.1530053,8.267863667,1.390685161,0.384969667,3.920161333,47.80050633,3.665926,6691.176507,3.640673667,4.043533,72.25586833,3.750669,1.323913667,31.20676967,8.602521667,6.750552,27.63686667,2316.725114,27.120637,3523.381362,22954.64391,13.57061233
6/15/2021,3.673001333,101.325555,95.226067,1.301274558,84.78958767,1.613001,0.376832667,6.876370667,5.061332667,1.218402,0.898576667,726.0559257,6.406784,3671.571899,20.99816667,15.646763,43.43312367,0.82473483,0.71022677,7.762954667,290.0006677,14249.35,73.35253233,121.0865337,150.210282,110.0933227,107.7362407,4075.145851,1116.470769,0.300782333,427.022646,9459.081694,197.6579997,8.821259333,1644.593105,2837.059137,20.076358,4.116338667,411.5711517,8.324735,1.404447626,0.385,3.906883667,48.08321633,3.734016667,6728.69955,3.657336667,4.060032667,72.25375533,3.750544333,1.327493667,31.148806,8.556401667,6.767106,27.607234,2317.229979,26.949659,3526.507462,22944.45408,13.784197
6/22/2021,3.673067,102.7034213,95.376425,1.323690844,84.65167433,1.638030667,0.376751333,6.879328667,4.958301,1.230903333,0.918584333,741.2332357,6.479637667,3769.206035,21.353668,15.67313267,43.50622333,0.837640332,0.716839498,7.76645,293.424917,14450.53333,74.331633,122.5864637,149.5783373,110.6513243,107.7534993,4070.223431,1132.533559,0.301234333,427.4990513,9464.282695,198.480533,8.896660667,1644.505093,2840.784137,20.34910667,4.156165667,410.9707497,8.539819667,1.42474366,0.384966,3.979265667,48.731898,3.781931,6764.772382,3.640683,4.124933667,72.8575,3.750106667,1.344016667,31.699099,8.648816667,6.786620667,27.98543733,2317.290377,27.35876133,3554.750221,22998.59271,14.26206133
6/29/2021,3.673065667,102.985703,95.63796533,1.331068397,84.78066433,1.643524,0.376973333,6.899713333,4.956465333,1.23987,0.920998667,727.2077317,6.464618667,3745.462298,21.42716667,15.645566,43.74044467,0.840364818,0.722479377,7.76355,295.400366,14539.4,74.28856333,123.5733717,150.0414403,110.5414913,107.8167157,4075.045028,1130.502801,0.300844667,428.311276,9478.944151,199.2198597,8.908269667,1645.106994,2837.784137,19.81725367,4.151322667,410.9872943,8.560546667,1.430798602,0.384952667,3.917129667,48.67653767,3.797164333,6755.041689,3.662800333,4.140453,72.73990167,3.750314667,1.345124667,32.120949,8.732181667,6.783500333,27.90616667,2317.55163,27.23982833,3553.294959,23025.21157,14.34879533
7/6/2021,3.673066333,103.4217873,95.91116533,1.33412288,84.681207,1.654416667,0.376716,6.879814,5.196898,1.245969,0.924686333,747.4600987,6.478991333,3767.493031,21.68076633,15.673732,43.999322,0.845788574,0.724432733,7.766953333,299.2966547,14499.26667,74.70146533,124.0366573,148.9796943,110.6013869,107.9167137,4073.232399,1135.528036,0.301087,426.2242037,9487.096491,199.1638487,8.946398667,1644.626793,2835.929137,20.015436,4.155000333,411.3341967,8.702055333,1.424638308,0.384953333,3.944091667,49.759696,3.817789667,6786.143322,3.662566,4.165832333,74.47289833,3.750644333,1.346836667,32.27221667,8.686735333,6.763556667,27.93613167,2317.322978,27.28105267,3560.258232,23020.08413,14.37409267
7/13/2021,3.673067333,103.69953,96.119165,1.343896268,84.82720933,1.659306667,0.376929333,6.875256667,5.163399333,1.251769667,0.918941333,749.5701493,6.472757,3829.206285,21.779793,15.67469867,43.977845,0.849270917,0.72432652,7.76622,303.2966527,14531.81667,74.636171,124.3665787,151.709272,110.6014997,107.9524123,4073.41765,1148.488956,0.300749667,427.6128767,9496.715693,199.389502,8.959599333,1645.129737,2838.743046,20.057733,4.191835,411.000074,8.781521667,1.440209708,0.385,3.967979667,50.129943,3.88891,6828.927945,3.661679333,4.184400667,74.34826667,3.750762,1.355991667,32.65663833,8.621735,6.781688667,28.03896733,2317.530203,27.310041,3539.32958,23058.52407,14.73638033
7/20/2021,3.673052667,103.9596353,96.328933,1.362921333,84.80007333,1.660001667,0.377014,6.877169333,5.220964333,1.267733333,0.921263667,758.099608,6.48559,3834.260445,21.77396567,15.65217833,44.12482633,0.848847125,0.733544238,7.772486667,304.9921447,14540.13333,74.52812967,124.8901043,153.6548313,109.9253287,108.1457543,4070.35464,1146.916074,0.300662333,428.4041013,9534.307163,199.3491573,8.962903333,1644.787623,2838.742285,20.139361,4.223667667,411.0907657,9.001904667,1.444972055,0.384994667,3.946598667,50.59634633,3.898901,6852.156969,3.640670667,4.179945667,74.335201,3.750469,1.366570333,32.827435,8.572607667,6.774245333,28.017801,2317.50457,27.21400033,3558.62193,23028.35323,14.621782
7/27/2021,3.673067667,103.041965,96.57196633,1.357475498,84.81123633,1.654137333,0.377045333,6.880550667,5.169732,1.259438333,0.914396667,767.8100423,6.515084333,3921.270886,21.73586667,15.67292967,44.23078967,0.84594455,0.720379984,7.783256667,303.8986647,14518.21667,74.50103733,126.01327,154.0542203,109.7959143,108.4486243,4067.42498,1153.113748,0.30063,425.3880493,9558.946306,198.8479723,8.940653,1644.787469,2837.767285,19.96959767,4.231199333,411.332356,8.878444,1.436254953,0.384973333,3.922155333,50.53332567,3.888827333,6917.113964,3.640037667,4.160267667,73.72879933,3.751090667,1.359593667,32.92627867,8.559965667,6.788820667,28.033961,2317.515328,26.88348033,3554.962385,22987.58516,14.78758533
8/3/2021,3.673,102.5155383,96.79791533,1.351770289,84.81668667,1.648322667,0.377011333,6.880002667,5.197766667,1.25346,0.903800667,775.666304,6.468459,3904.356776,21.445066,15.68283433,44.35959333,0.842496922,0.718568482,7.777496667,299.6189127,14337.75,74.22607,123.81658,153.9999713,108.9918327,108.616743,4072.481341,1147.199493,0.300201,424.294376,9554.348245,199.3154197,8.922220333,1644.519901,2837.767285,19.87670833,4.224670667,411.3344037,8.814531667,1.41933528,0.38496,3.992165333,49.74173033,3.835170333,6912.876485,3.640676333,4.143266667,72.95933333,3.750310667,1.350889667,33.02339833,8.40496,6.767136,27.86975933,2317.329767,26.83455233,3550.014893,22965.25391,14.31241067
8/10/2021,3.673067,103.3725677,97.022101,1.361571841,84.72256633,1.669761333,0.376972667,6.871010667,5.1898,1.252039333,0.922907333,778.7770277,6.486170333,3977.191496,21.65679133,15.683099,44.90247633,0.853215774,0.722747782,7.781056667,301.592981,14388.76667,74.43383333,126.2333887,153.9962267,110.5774333,109.0166737,4073.618381,1151.748667,0.300898333,426.0035883,9581.781826,199.3645553,8.978143333,1644.911258,2842.695618,20.08559,4.227667,411.3930683,8.925748333,1.427178493,0.384958667,4.09753,50.46727267,3.904984,6908.890477,3.640939,4.193533333,73.924667,3.750168667,1.359818333,33.46002933,8.600300667,6.781527333,27.843344,2317.678578,26.76877733,3531.527602,22891.28123,14.79872
8/17/2021,3.673066667,103.239354,97.11146567,1.37816662,84.82457267,1.670483333,0.377036667,6.873719,5.295434,1.262831333,0.915001667,789.880152,6.487767667,3872.417561,21.73929967,15.695999,45.07895867,0.854026829,0.727783635,7.79207,300.2692267,14423.3,74.36649667,126.659975,154.208286,109.5641723,109.4085893,4072.168524,1176.23233,0.300564,425.3827143,9579.835096,199.3440967,8.978198667,1644.75655,2844.422238,20.00019867,4.237343667,411.6009937,8.915663333,1.4434129,0.384956,4.081465333,50.483634,3.897100333,6912.388381,3.677906333,4.204866333,73.579799,3.750469667,1.362100333,33.35327433,8.432005667,6.783876,27.913901,2317.598389,26.66352167,3532.671249,22869.54793,14.902923
8/24/2021,3.673067,103.3505007,97.35555133,1.379272941,85.09776433,1.664206,0.376989667,6.867414667,5.246733,1.259518333,0.913154667,782.336631,6.471159667,3869.378284,21.72302233,15.68425233,45.23584767,0.850821466,0.728629029,7.787524667,296.2416953,14417.23333,74.14103533,127.0367347,152.928696,109.7196392,109.5832207,4075.414525,1163.083851,0.300774667,424.56616,9577.956613,199.283506,9.146947,1644.255434,2844.763905,20.20842767,4.217999667,411.3934577,8.832421667,1.441529999,0.385003,4.090332667,50.05505867,3.891896333,6922.174691,3.648727,4.193566333,73.72039933,3.750210667,1.354439667,32.88003667,8.410001333,6.784364,27.909599,2317.333501,26.669672,3531.42538,22809.23727,15.010544
8/31/2021,3.673067667,103.0332477,97.747529,1.366550258,85.11562233,1.656103333,0.376985333,6.876408,5.150201333,1.26174,0.915435,774.776644,6.458427,3786.674943,21.515833,15.68208167,45.59134,0.846799271,0.727111884,7.77787,295.519914,14245.78333,72.980731,125.9532803,151.1114267,110.0416653,109.8069283,4070.057795,1157.994908,0.300598,426.1223937,9568.913941,199.2215723,8.938461333,1643.74564,2844.342238,20.073536,4.156666333,411.2790113,8.689934667,1.418520809,0.384989333,4.079034667,49.63468833,3.830296667,6913.141634,3.673315,4.177101333,73.24433367,3.750729333,1.344352667,32.19342433,8.314214667,6.779240667,27.60639867,2316.034266,26.90165,3530.363555,22794.38406,14.518385
9/7/2021,3.673068,102.5247753,97.855633,1.353678742,84.994077,1.651335,0.376882,6.870480667,5.170199667,1.264653333,0.919511667,780.1869043,6.464893,3802.507344,21.43925033,15.69971267,45.95775133,0.844342825,0.725677004,7.774735667,294.3080783,14230.06667,73.40726567,127.13673,150.0938183,110.297239,110.0265713,4075.554164,1160.844716,0.30051,426.3872793,9559.779076,200.6785973,8.925267333,1644.762272,2838.008905,19.941717,4.155000667,411.3874777,8.684443,1.408974407,0.384967667,4.097354,50.181493,3.809859333,6905.46019,3.640792,4.179533667,73.35199867,3.750420333,1.34602,32.670124,8.348232667,6.777826667,27.6126,2317.362666,26.69258533,3523.899514,22779.31404,14.29860067
9/14/2021,3.673066,102.9956287,98.086585,1.36659952,85.18610167,1.656766667,0.376902667,6.874222667,5.2401,1.269195,0.920135,783.5072297,6.438951667,3829.81384,21.47967433,15.700067,45.89069633,0.847232425,0.724196615,7.779426667,296.3483583,14248.63333,73.64498333,128.0533297,149.2230967,109.7210109,109.9292187,4078.883448,1170.516359,0.300568333,426.2216267,9586.260569,199.2618223,8.950297,1814.668432,2836.51056,19.91183267,4.161334333,410.8856927,8.645763333,1.409462379,0.384964667,4.101402333,49.840263,3.85493,6889.850948,3.640679667,4.191765333,72.912433,3.750659333,1.343645,32.910902,8.433686667,6.774622667,27.66456733,2316.875798,26.626437,3526.814875,22760.25796,14.33013433
9/21/2021,3.673067333,103.3118833,98.34920033,1.383716485,85.22458567,1.668119,0.376936667,6.873098667,5.270332333,1.282033333,0.923639667,785.8999547,6.472697333,3839.675818,21.68196767,15.68289967,46.24231567,0.8530466,0.73221029,7.786631667,300.7182417,14239.86667,73.77609933,129.8567597,147.704593,109.153342,110.266391,4078.603755,1182.653483,0.300889667,426.3099543,9816.146282,199.6462133,8.988672,1797.145768,2831.28556,20.14028267,4.185333667,411.3258207,8.680727667,1.429231263,0.38496,4.109681667,50.170299,3.9421,6864.625108,3.651525333,4.220034333,73.04600033,3.750144667,1.352858333,33.383924,8.623666,6.784581333,27.74293233,2317.333364,26.69533833,3536.194113,22766.3977,14.84763367
9/28/2021,3.672934,104.0199813,98.57681233,1.380659313,85.463562,1.673833333,0.376980333,6.880068667,5.429100667,1.267952667,0.929232333,802.245512,6.463655667,3836.871704,21.818233,15.69193267,46.13123733,0.855738611,0.738537182,7.78321,307.8472233,14302.43333,74.17236467,128.2267403,147.7773303,111.533679,110.467513,4087.837449,1186.447944,0.301132667,424.6868163,9858.398998,199.5006097,9.012173333,1830.34125,2834.618893,20.33576367,4.181665,409.7738017,8.660631667,1.437282496,0.384964,4.123396,51.17730733,3.966848333,6874.678639,3.627844333,4.235465333,72.81900067,3.751058667,1.357069,33.84769167,8.869712333,6.774926667,27.762434,2307.333357,26.57295433,3524.640365,22758.69382,15.10207433
10/5/2021,3.672999667,104.592078,98.89981,1.372209841,85.66609667,1.686359,0.376985333,6.871932,5.476401,1.258384333,0.928469333,810.8222613,6.44729,3784.777964,21.842201,15.69413233,46.33621567,0.862368487,0.733858083,7.785413333,308.4390943,14229.36667,74.55560133,128.266741,147.6370997,111.4963346,110.6219707,4078.759143,1185.610681,0.301473,425.2362107,9961.739717,199.6264923,9.054898667,1886.956407,2837.10056,20.58215067,4.178336667,410.84102,8.530171667,1.437643498,0.384972,4.131284667,50.661229,3.97022,6912.270849,3.640672333,4.262934,72.29573267,3.750260667,1.357405333,33.82336167,8.869099667,6.771632667,27.89273433,2302.000091,26.39631,3555.899241,22754.9163,15.00993333
10/12/2021,3.673067,105.136265,98.96369667,1.362748845,85.49222233,1.696333333,0.376956667,6.886402667,5.532905,1.247546667,0.930557333,823.0333773,6.450441333,3735.086442,22.028155,15.69953267,46.574189,0.867184158,0.736395776,7.781768333,312.631255,14220.63333,75.478766,130.040089,147.9941537,113.5395023,110.7643637,4073.250523,1196.617958,0.301668,425.508784,10089.22949,200.3217703,9.081892,1909.923703,2835.422226,20.79376967,4.164665,411.1078477,8.558165,1.443867521,0.384958667,4.039145,50.90488867,3.976183333,6892.194917,3.644386333,4.292384,71.82043233,3.75104,1.357245,33.32920933,9.039475667,6.784557333,28.14216767,2299.666612,26.34527333,3590.470827,22771.64616,14.97461367
10/19/2021,3.673067,104.4583977,99.30703333,1.337879415,85.536522,1.681072,0.376940667,6.87691,5.584668333,1.235685,0.923127333,810.448271,6.380092333,3769.684005,21.92793333,15.70676567,46.854428,0.859729375,0.72502384,7.775306667,311.4536717,14099.13333,75.11383067,128.9000933,150.011275,114.5378323,110.9511087,4071.043381,1174.362988,0.301453,425.891612,10121.24498,200.6764493,9.033603667,1856.736469,2841.972224,20.23676167,4.170833667,410.582644,8.350227333,1.397685647,0.38496,3.943755667,50.84413633,3.940608333,6907.622388,3.640679,4.253233,70.83703433,3.751072667,1.345199667,33.349918,9.303975,6.781261333,27.846868,2300.686525,26.24388467,3627.14101,22775.12187,14.52084433
10/26/2021,3.673067,105.2184193,99.541371,1.33144918,85.59837067,1.685449667,0.376985333,6.876388667,5.566501333,1.239199333,0.919793,803.9406997,6.381516667,3771.136831,22.17106233,15.698469,47.061222,0.862359048,0.726456809,7.77606,314.724417,14147.13333,74.90513333,129.2965877,153.5416353,114.1823327,111.090212,4071.996481,1166.954455,0.301456,425.727417,10213.41408,201.8252353,9.072115333,1833.259773,2842.63889,20.199629,4.146667667,410.3038293,8.363463333,1.395531355,0.384918667,3.984059,50.828334,3.974626333,6907.686677,3.640660333,4.264267,69.433233,3.750341333,1.347335,33.19777067,9.540267,6.774626,27.801401,2299.999948,26.40544767,3554.549504,22775.22819,14.82856633
11/2/2021,3.673066,105.8730317,99.79752167,1.344911504,85.663825,1.689023333,0.376948,6.870553,5.679934333,1.240912667,0.914822667,813.1700813,6.399561333,3789.513943,22.0756,15.68218167,47.326888,0.863643397,0.73441029,7.781557,310.3012903,14277.76667,74.70493067,129.6699687,154.1829263,113.9714947,111.2728317,4067.341582,1177.70248,0.301596333,428.160794,10309.8694,201.6834913,9.074929,1784.149783,2847.972224,20.79392867,4.147665667,410.463586,8.525407667,1.403448591,0.384956667,4.003442,50.495347,3.977811667,6892.593426,3.697166667,4.274500333,71.54749933,3.751209333,1.348706667,33.263898,9.601998,6.767318,27.87706667,2300.333477,26.28510633,3552.221385,22762.85425,15.429767
11/9/2021,3.673066333,105.8704747,100.046279,1.355959666,85.679636,1.687093333,0.377014667,6.876396,5.480533333,1.243796333,0.91108,792.5991797,6.392087,3867.943951,21.76923367,15.69286767,47.35079067,0.862532086,0.737486985,7.79028,311.0450013,14252.63333,74.17333333,129.6734693,154.616493,112.920834,111.6752133,4071.558728,1177.231958,0.301574667,429.3054197,10475.10262,200.9913303,9.055323,1806.586813,2845.90389,20.322825,4.148832667,410.5674297,8.5075,1.403732064,0.384882667,4.013973667,50.19916733,3.960654333,6874.441499,3.640663333,4.268133333,70.67413533,3.751428667,1.347433,32.766592,9.729867667,6.786797333,27.75163333,2298.999967,26.085089,3536.191293,22653.08583,15.04038333
11/16/2021,3.672932333,107.3894693,100.297232,1.369963288,85.769152,1.727865333,0.376983333,6.873826,5.503400667,1.256673333,0.930480333,811.5707793,6.392061333,3896.416829,22.30441667,15.68983467,47.40566167,0.883696404,0.744986793,7.787243333,322.6017237,14245.73333,74.456535,132.8332253,155.0807633,114.9166587,112.0667037,4063.017497,1182.612193,0.302254667,431.9073433,10643.71111,201.6803053,9.187726333,1766.787038,2845.884306,20.75581967,4.165483333,410.669764,8.749141333,1.430792294,0.384895,3.993354,50.482016,4.111785667,6865.257489,3.640672667,4.370968333,73.068667,3.751047333,1.356725,32.760135,10.34473267,6.77846,27.81846567,2298.666579,26.44717567,3533.491317,22682.0708,15.51828333
11/23/2021,3.672965667,107.7645827,100.5706343,1.384654429,85.70090433,1.738783333,0.377014,6.875398667,5.571732667,1.267696667,0.933459667,812.8097477,6.391320333,3939.819012,22.68550133,15.706133,47.588586,0.889320619,0.747660774,7.793946667,329.024161,14271.33333,74.44150433,131.196637,155.4283097,115.1606127,112.3490173,4065.315649,1188.724007,0.30252,433.846983,10791.51553,202.6288223,9.231103,1774.834993,2845.490973,21.27034333,4.195999333,409.7968213,8.901366667,1.438517611,0.384903333,4.005660667,50.624188,4.182915,6833.954655,3.640681,4.399934333,74.29333467,3.751337333,1.365932,33.127946,12.817143,6.786227333,27.771668,2299.000069,26.867432,3566.038735,22677.04832,15.84321067
11/30/2021,3.673052,106.799727,100.945907,1.4034105,85.797233,1.725165,0.377012,6.885162,5.624399,1.277589,0.91957,828.5388905,6.3642985,4018.065849,22.5187495,15.751671,47.5509055,0.882558,0.75211,7.7976495,322.072973,14341.36237,75.0657015,129.5599735,155.5242245,113.2881702,112.5013,4069.052495,1182.955012,0.3023505,440.117536,10857.14193,202.7553525,9.258507,1793.547082,2856.388959,21.431063,4.2045085,409.8898755,9.0543975,1.4652255,0.385004,4.0642735,50.3949955,4.11063,6831.45853,3.6410005,4.367551,74.117011,3.7516755,1.36538,33.68675,13.5065485,6.770774,27.5936995,2299.999737,27.150751,3565.111956,22693.62525,15.896861
12/7/2021,3.673099,107.656195,101.3767505,1.404022,85.7887435,1.7359455,0.37699,6.896089,5.61305,1.264549,0.9245995,839.980075,6.3672995,3919.2976,22.5697505,15.7105515,48.2250755,0.8870775,0.754929,7.7988,325.7103445,14352.95,75.408597,130.584907,155.049843,113.5227505,112.8931215,4071.486751,1176.949845,0.302805,437.216433,10933.11624,202.7823835,9.240908,1780.285252,2857.323959,21.027672,4.231976,411.0699305,9.0131735,1.473518,0.384974,4.0820855,50.3327125,4.065251,6818.286091,3.6410065,4.3888495,74.025199,3.751386,1.365152,33.618747,13.5255015,6.798362,27.7548505,2299.999794,27.336662,3570.603259,23074.18728,15.83975
12/14/2021,3.673094582,107.1007818,101.6260163,1.405955628,84.85362749,1.733342578,0.376974403,6.90989497,5.662514156,1.281722635,0.92284976,841.7508418,6.364562118,3890.747802,22.50883472,15.71091909,48.34888556,0.886328385,0.757374939,7.802137786,326.0515161,14338.97333,75.795,130.6506402,153.8461538,113.6225,113,4072.4285,1183.51,0.3035,435.9197908,11049.5,202.7163998,9.2635,1776.198934,2852.86,21.0059,4.231908591,411.0152076,9.05141202,1.48171197,0.385000385,4.044652969,50.45408678,4.111503988,6849.315068,3.640467436,4.386926958,73.461,3.751359868,1.36826,33.37783712,13.829545,6.795324817,27.80171815,11476149.25,27.04530088,3556.567201,1148761510,16.02906
12/21/2021,3.672959671,107.2041166,102.1225,1.3991,84.86803021,1.73159,0.377,6.90989497,5.74555,1.29221,0.923190547,871.8395815,6.37226789,3999.5,22.3572,15.7158573,48.79953152,0.886,0.753607898,7.8015291,325.8390355,14314.34297,75.68876779,130.2083333,152.9519731,113.9997378,113.0965845,4070.8152,1191.895113,0.30292015,437.2540446,11131.4004,202.4701357,9.275577405,1773.049645,2852.69,20.8243,4.2095,411.91,8.9423,1.4782,0.3841,4.046944557,49.92511233,4.094501085,6824.97,3.640467436,4.382889201,74.26661716,3.75474036,1.364070386,33.6813742,12.37776953,6.78375,27.745,2298.5,27.39500863,3557.1,22975,15.8485
12/28/2021,3.672959671,106.5984437,102.5641026,1.3828,84.87523341,1.72929,0.376945984,6.90989497,5.627462015,1.281558375,0.917178758,854.7008547,6.368615463,4008.980115,22.02497632,15.7325,49.05086575,0.883923205,0.744435346,7.798487094,326.2642741,14226.77479,74.7160789,130.3950971,153.3272002,114.8105626,113.1990038,4067,1189.060642,0.302654278,434.2162397,11167.5,202.93,9.2753,1773.5,2852.13,20.66542674,4.180602007,411.95,8.800492828,1.4692,0.385000385,3.9725,50.645,4.062893593,6825.07,3.641,4.374835944,73.64854912,3.75585,1.354279523,33.5165,11.81614085,6.80565,27.689,2298.5,27.34481816,3539.948317,22880,15.7409
1/4/2022,3.672959671,106.06,103.0925,1.38064338,84.86803021,1.733402669,0.377002828,6.905,5.678,1.27047,0.916170408,847.4576271,6.3726,4077.8,21.878,15.7325,49.35,0.8862,0.739070988,7.793565,321.597,14312.5,74.53786524,130.701869,153.4683855,116.1710037,113.1990038,4070,1197.60479,0.302810078,434.7826087,11235.95506,202.0610224,9.275577405,1773.049645,2852.19,20.53591,4.1865,413.5649297,8.865248227,1.46767447,0.384098329,3.9479,51.41388175,4.04498018,6926.86,3.640467436,4.384811015,75.22756338,3.75505,1.355748373,33.255,13.41395,6.808278867,27.575,2298.5,27.39500863,3544.465317,22795,16.05136437
1/11/2022,3.6733,107.227107,103.4625,1.387145324,84.845,1.720696538,0.376988615,6.895,5.571,1.2578,0.923565,828.5004143,6.374,3991.856613,21.48181564,15.6925,49.375,0.8798,0.73353,7.796055196,314.2255,14300.0143,73.81708127,129.4498382,153.8461538,115.327,113.1990038,4070,1189.060642,0.302581016,434.4048653,11235.95506,202.9220779,9.255831174,1773.049645,2852.13,20.39422028,4.192872117,413.5649297,8.77266088,1.474665251,0.3841,3.8979,50.99439062,3.991856613,6944.444444,3.640467436,4.350474202,74.51564829,3.753753754,1.350803728,33.316,13.76841526,6.801795674,27.686,2298.5,27.6151552,3532.944709,22743,15.52795031
1/18/2022,3.6733,106.4,104.1666667,1.3915,84.84642797,1.726251101,0.377,6.895125147,5.567928731,1.250165,0.917182964,817.6614881,6.352836542,4037.141704,21.5326974,15.73811772,49.60071425,0.88265538,0.735267086,7.792410193,315.8559697,14324.59533,74.62129692,128.6504567,154.4878727,114.5606599,113.5976372,4068,1193.317422,0.302306599,435.7298475,11235.95506,202.9295,9.272997033,1773.5,2852.74,20.40275029,4.184100418,414.5,8.809757688,1.4769,0.3846,3.8574,51.445,4.0034,6992,3.640467436,4.364144191,76.95267411,3.75205,1.350621286,33.10162198,13.55380862,6.78794461,27.56567522,2298.322225,28.22466836,3524.974444,22753.12856,15.5018
1/25/2022,3.6733,107,104.6025105,1.39696,84.865,1.730253482,0.377,6.90989497,5.443658138,1.261765968,0.91805,800,6.3261,3968.096504,21.66612501,15.73811772,49.7,0.8847,0.74021,7.785736531,317.4603175,14330,74.76635514,129.0489095,155.351872,113.8997568,113.5976372,4065.04065,1196.172249,0.302452893,435.7298475,11363.63636,202.5111381,9.308386857,1773.5,2849.002849,20.61005771,4.191114837,415.1100042,8.931761343,1.494723626,0.385000385,3.848374062,51.36106831,4.052356445,7042.253521,3.640467436,4.374453193,78.74015748,3.75115,1.344266703,33.02509908,13.4643867,6.77415,27.759,2309.5,28.42524161,3521,22753.12856,15.26717557
2/1/2022,3.672959671,107.7005924,105.1524711,1.415548383,84.855,1.742038882,0.3771,6.885,5.305039788,1.271294178,0.927213723,800.725,6.361,3942.41,21.67927678,15.72821642,49.80079681,0.890725763,0.74401994,7.797878977,316.3555837,14394.70275,74.56565506,127.6487107,155.159038,115.1410478,113.6492783,4065.04065,1207.729469,0.303499348,434.4048653,11363.63636,202.5111381,9.416195857,1773.5,2853.76,20.64409579,4.184100418,415.8004158,8.909815,1.521861541,0.384792981,3.83936113,51.09862034,4.079634465,7092.198582,3.640467436,4.402958788,77.43534149,3.75205,1.351077484,33.25573661,13.31557923,6.77915,27.84662081,2309.5,28.895,3524.9,22690,15.2567
2/8/2022,3.672959671,106.3038163,105.5966209,1.402799989,84.86803021,1.70995708,0.376960193,6.875214851,5.268703899,1.2667849,0.923314144,824.4023083,6.361323155,3965.578776,21.17926127,15.70598398,50.13033888,0.874049471,0.738743398,7.791803023,309.2145949,14394.70275,74.66029565,125.0938204,155.6662516,115.1722112,113.7009665,4063,1197.99,0.3031,430.105,11363.63636,202.545,9.3105,1773.5,2855.15,20.60411258,4.182350481,416.3197336,8.777512014,1.506262286,0.3851,3.83656244,51.415,3.963849691,7004.02,3.640467436,4.321894719,75.35795026,3.75185,1.34345402,32.93807642,13.59619307,6.740815639,27.83499415,2311.604253,28.26535515,3499.807511,22710,15.4929
2/15/2022,3.672959671,107.2041166,106.47,1.398973154,84.84642797,1.72396,0.377,6.875,5.1595,1.27265,0.92545,800.95,6.3392,3951.007507,21.4502,15.7125,50.4,0.8806,0.73844,7.8015,311.575,14302.0595,75.17666516,124.46,156.8627451,115.6370154,113.7,4065.04065,1197.60479,0.303195683,429.1845494,11363.63636,202.5111381,9.370314843,1773.5,2857.142857,20.39567612,4.18760469,415.8004158,8.906345326,1.505944717,0.385000385,3.797660641,51.30836326,3.961023529,6993.006993,3.640467436,4.347448048,75.50018875,3.752345216,1.34473,32.3575,13.60395,6.800408025,27.83576896,2310.536044,28.645,3514.6,22794.62047,15.1029
